transactionID,carrierID,customerID,amount,date
7850,1,423,7.82,2008-07-04 06:03:19
7851,1,330,18.24,2006-03-31 19:56:42
7852,2,260,7.26,2005-09-13 06:02:33
7853,1,586,9.5,2008-06-27 09:10:26
7854,2,208,9.41,2009-02-16 19:03:09
7855,1,253,5.24,2008-06-06 11:19:53
7856,1,442,12.99,2007-04-17 20:11:05
7857,3,619,16.81,2008-06-02 22:23:54
7858,1,389,17.3,2005-04-03 07:46:25
7859,3,538,8.0,2008-04-22 22:55:37
7860,1,422,17.23,2006-12-07 14:33:33
7861,1,265,10.09,2008-07-14 08:50:41
7862,3,630,12.93,2005-07-21 15:36:41
7863,1,403,15.05,2006-06-23 07:15:57
7864,2,348,17.5,2008-07-24 02:42:07
7865,2,814,9.23,2005-04-06 15:12:41
7866,1,911,6.91,2009-01-14 04:27:19
7867,3,758,18.07,2006-07-10 03:49:26
7868,3,534,9.33,2008-11-09 14:14:04
7869,3,565,7.9,2007-09-04 04:30:19
7870,2,26,12.46,2006-05-20 08:59:21
7871,3,899,11.68,2005-09-10 22:53:21
7872,2,497,14.02,2008-12-25 21:27:04
7873,2,254,10.05,2008-05-30 16:27:13
7874,1,963,5.36,2005-05-15 22:52:34
7875,2,890,17.59,2009-04-17 21:18:33
7876,2,383,15.45,2007-05-21 20:32:24
7877,2,222,15.3,2009-06-19 22:14:23
7878,1,818,8.76,2009-04-11 02:04:43
7879,3,422,15.35,2007-10-23 11:57:56
7880,1,233,9.59,2007-08-05 14:52:23
7881,2,522,6.86,2007-06-06 23:57:41
7882,2,227,7.04,2007-12-24 14:02:07
7883,3,651,17.98,2008-06-27 02:17:58
7884,1,290,7.95,2008-01-16 08:46:28
7885,3,985,18.08,2005-08-23 13:23:57
7886,2,804,15.54,2008-05-08 05:41:09
7887,3,645,8.53,2007-12-27 15:40:46
7888,3,50,8.18,2009-12-11 13:55:15
7889,2,922,13.95,2006-08-05 22:16:20
7890,3,508,10.03,2005-02-02 02:17:58
7891,1,344,10.17,2005-03-18 23:15:27
7892,2,745,17.3,2005-07-13 00:39:16
7893,3,902,12.77,2009-05-26 17:22:13
7894,3,813,19.31,2008-10-23 05:42:26
7895,2,500,9.84,2007-07-02 21:57:28
7896,3,689,13.96,2009-03-19 03:08:06
7897,1,509,7.23,2008-03-28 18:08:07
7898,2,132,13.48,2008-10-20 17:22:38
7899,1,829,15.06,2006-11-18 17:38:48
7900,1,89,17.99,2005-10-22 01:36:27
7901,1,230,8.95,2005-01-19 11:40:23
7902,2,453,16.41,2006-08-16 12:28:33
7903,1,274,16.95,2009-09-21 05:12:43
7904,1,3,17.18,2006-10-30 05:37:18
7905,1,252,18.45,2005-09-26 10:52:49
7906,2,106,11.63,2007-02-20 05:15:23
7907,3,12,5.53,2005-04-25 19:38:30
7908,2,258,19.19,2008-01-07 03:37:59
7909,3,780,13.35,2005-03-05 01:53:50
7910,1,224,19.64,2008-03-25 17:54:32
7911,1,358,16.36,2005-08-03 07:00:56
7912,3,613,19.5,2009-03-12 04:42:07
7913,3,310,18.41,2005-10-09 23:00:50
7914,1,750,11.13,2008-06-29 05:45:03
7915,3,300,12.71,2009-11-12 21:08:57
7916,2,150,5.48,2008-03-28 00:29:09
7917,1,472,5.7,2007-05-02 06:31:10
7918,2,586,17.97,2005-10-17 07:29:14
7919,3,139,11.25,2005-11-24 12:27:21
7920,2,495,6.26,2005-08-19 11:00:07
7921,2,692,9.86,2005-08-02 19:34:11
7922,2,17,15.64,2006-02-26 05:51:44
7923,1,45,15.56,2009-03-24 00:07:03
7924,1,976,14.02,2009-11-10 21:30:35
7925,1,199,15.39,2007-10-17 01:45:28
7926,2,310,16.24,2007-12-04 02:09:46
7927,1,69,13.17,2006-04-12 07:23:55
7928,2,918,14.56,2008-06-12 19:18:33
7929,2,51,13.18,2008-01-17 08:16:51
7930,1,733,6.84,2005-05-30 08:57:09
7931,1,649,12.55,2008-01-25 16:53:05
7932,3,874,9.39,2009-05-16 11:06:19
7933,2,615,9.87,2007-02-28 03:20:22
7934,1,804,7.53,2007-10-09 14:22:52
7935,3,266,14.06,2008-09-22 10:21:59
7936,3,963,12.24,2005-06-21 05:02:53
7937,2,294,19.11,2009-07-28 20:59:17
7938,2,350,6.81,2009-12-11 18:08:06
7939,2,443,18.02,2008-10-17 16:37:09
7940,2,250,19.78,2009-07-19 01:43:49
7941,1,472,17.33,2005-02-16 13:38:49
7942,3,204,16.51,2006-09-28 11:51:23
7943,3,566,19.84,2008-12-30 17:20:34
7944,1,136,14.17,2006-01-27 04:02:22
7945,2,88,7.68,2006-01-17 11:42:55
7946,2,891,18.51,2007-05-16 13:09:27
7947,3,408,16.96,2008-03-12 20:14:42
7948,3,146,7.08,2009-02-08 08:53:58
7949,1,531,10.63,2005-03-13 16:39:32
7950,1,935,5.98,2006-12-25 13:38:58
7951,1,903,9.82,2007-06-12 02:50:03
7952,2,927,19.23,2007-09-03 08:19:28
7953,2,108,6.01,2009-02-07 01:13:48
7954,2,597,11.17,2007-01-01 17:30:57
7955,3,748,5.91,2008-01-07 00:14:13
7956,1,138,11.67,2008-11-11 02:31:44
7957,2,415,11.75,2005-12-18 19:50:46
7958,3,16,16.03,2005-01-16 17:51:10
7959,1,783,8.41,2007-09-29 12:55:23
7960,1,378,14.42,2005-05-10 06:43:58
7961,1,89,8.58,2008-01-03 10:47:03
7962,1,869,5.38,2008-06-02 12:51:25
7963,3,978,11.51,2005-12-27 11:30:44
7964,2,354,19.44,2005-01-13 09:28:54
7965,1,485,13.19,2005-10-18 09:19:25
7966,3,710,16.72,2008-08-06 17:54:59
7967,3,588,6.66,2007-05-03 13:06:45
7968,1,818,10.02,2007-04-10 05:17:41
7969,3,295,11.19,2005-10-02 09:57:40
7970,2,108,15.66,2008-04-19 13:20:50
7971,2,605,18.6,2007-12-06 21:20:46
7972,2,787,6.28,2006-12-13 03:46:14
7973,3,690,14.66,2007-01-26 07:58:30
7974,3,507,14.71,2007-11-27 10:33:29
7975,3,617,18.43,2006-12-10 15:44:20
7976,1,617,13.0,2008-01-01 08:34:41
7977,2,235,12.07,2007-05-14 23:45:48
7978,2,113,10.14,2009-03-13 06:48:51
7979,3,507,7.85,2008-12-02 08:26:14
7980,3,660,17.51,2008-07-14 14:22:01
7981,2,384,5.71,2009-08-10 19:57:39
7982,3,699,5.44,2007-03-07 13:34:45
7983,3,310,8.74,2005-06-03 14:09:50
7984,1,220,7.43,2006-01-25 14:47:40
7985,3,436,12.1,2008-06-28 07:23:09
7986,1,309,12.72,2009-01-02 03:30:38
7987,1,970,14.94,2006-06-15 18:36:32
7988,3,417,14.8,2005-11-10 08:16:15
7989,3,557,17.59,2009-04-18 04:36:07
7990,1,939,6.16,2009-06-21 01:01:44
7991,2,546,5.51,2007-09-05 18:13:54
7992,3,388,9.27,2007-12-14 02:32:38
7993,1,457,16.28,2008-04-04 05:22:10
7994,2,915,12.04,2007-10-04 18:25:32
7995,3,519,14.0,2009-08-29 05:59:49
7996,2,998,10.19,2006-09-10 12:27:04
7997,3,766,17.5,2005-05-19 10:34:06
7998,3,693,5.98,2009-12-17 02:29:09
7999,1,565,18.65,2006-11-29 06:45:02
8000,2,634,9.2,2005-09-04 19:56:07
8001,2,991,5.7,2008-05-20 11:23:19
8002,3,309,18.35,2007-09-09 12:07:36
8003,3,164,11.7,2007-05-25 00:34:37
8004,2,132,16.08,2008-09-06 04:54:21
8005,1,717,18.66,2005-03-01 08:19:57
8006,1,784,6.59,2009-05-22 19:57:51
8007,1,660,7.78,2008-06-23 09:20:38
8008,2,419,5.45,2006-12-23 17:19:52
8009,1,106,13.52,2007-03-09 09:19:01
8010,3,395,17.35,2007-04-03 06:15:51
8011,2,708,13.08,2005-02-21 00:29:14
8012,1,903,16.12,2009-07-09 22:23:43
8013,1,181,12.95,2006-01-21 18:34:14
8014,2,988,18.88,2007-09-21 23:31:37
8015,2,248,14.15,2005-10-11 14:31:45
8016,2,134,14.41,2005-10-07 19:53:59
8017,1,2,12.14,2006-06-29 13:54:56
8018,1,235,11.74,2006-11-21 20:48:56
8019,2,646,13.75,2009-08-04 03:25:02
8020,3,751,7.18,2006-04-06 22:10:05
8021,2,449,15.62,2006-08-21 07:52:09
8022,1,675,18.77,2006-03-22 13:22:56
8023,3,513,14.82,2009-02-24 20:48:05
8024,2,241,19.75,2006-02-10 02:17:16
8025,2,212,7.78,2009-10-30 05:57:23
8026,1,848,14.79,2007-09-16 03:09:46
8027,1,869,16.08,2007-04-09 23:14:06
8028,3,735,7.63,2005-01-07 07:45:57
8029,2,606,11.1,2006-10-29 21:55:16
8030,2,460,5.71,2005-01-08 03:35:57
8031,3,248,14.53,2005-04-01 18:01:52
8032,3,157,16.19,2009-06-28 04:26:39
8033,3,626,16.07,2008-08-05 05:49:34
8034,2,6,13.07,2005-02-11 16:31:20
8035,3,521,12.74,2008-05-19 01:49:48
8036,2,422,8.37,2008-10-22 12:20:44
8037,2,571,10.34,2006-03-09 15:47:12
8038,1,181,9.41,2007-04-29 20:54:39
8039,1,786,8.15,2008-06-13 09:11:24
8040,2,78,15.93,2007-05-24 07:07:36
8041,2,259,9.75,2007-04-05 05:29:02
8042,1,704,10.64,2007-11-29 14:48:16
8043,2,429,12.39,2007-11-18 14:01:03
8044,1,995,7.68,2009-01-18 11:01:27
8045,2,687,12.39,2006-02-02 02:48:37
8046,1,808,9.33,2006-01-26 02:40:09
8047,1,461,18.95,2008-10-24 20:37:24
8048,2,289,18.84,2005-02-09 16:20:56
8049,1,688,15.81,2007-11-24 13:07:56
8050,3,438,11.04,2006-07-30 20:40:20
8051,1,290,11.08,2008-08-10 16:05:59
8052,1,544,6.8,2008-03-23 18:47:20
8053,3,375,19.06,2005-11-25 05:05:18
8054,1,685,13.49,2007-12-19 14:13:32
8055,1,435,16.14,2009-12-11 01:54:33
8056,1,529,16.54,2007-12-07 21:06:33
8057,1,13,13.18,2006-08-18 08:05:07
8058,2,103,10.59,2005-08-04 10:34:47
8059,3,466,5.61,2006-04-21 11:12:07
8060,1,557,7.47,2005-02-02 04:21:29
8061,2,552,15.75,2006-06-30 22:44:17
8062,3,804,14.7,2006-04-24 05:02:14
8063,2,272,10.92,2007-04-06 13:09:32
8064,3,822,9.33,2009-12-30 02:59:30
8065,1,22,9.92,2008-12-17 04:15:59
8066,1,82,19.68,2006-07-30 05:54:48
8067,1,128,5.24,2008-05-17 08:31:03
8068,2,640,14.71,2006-08-22 11:54:59
8069,1,877,7.09,2009-06-05 07:26:09
8070,2,13,19.7,2008-04-04 23:38:33
8071,3,490,6.51,2005-08-08 10:55:15
8072,2,724,19.64,2009-01-09 23:44:47
8073,3,534,9.19,2006-03-20 06:16:14
8074,2,546,10.72,2009-10-06 21:05:39
8075,2,537,19.32,2005-05-24 05:50:40
8076,2,296,19.33,2007-04-07 10:00:10
8077,3,533,11.86,2009-03-23 22:13:29
8078,3,53,12.17,2009-11-25 03:49:41
8079,3,247,7.03,2009-06-28 04:46:50
8080,3,46,13.38,2005-04-29 15:10:17
8081,1,851,12.27,2005-06-23 01:10:54
8082,1,293,9.51,2008-02-29 23:52:37
8083,1,315,10.85,2007-02-14 09:51:50
8084,1,59,7.61,2005-03-05 18:46:14
8085,3,796,13.96,2007-02-10 21:56:38
8086,2,94,8.62,2006-07-25 07:46:04
8087,1,705,7.57,2006-04-20 21:08:21
8088,2,892,12.01,2008-02-13 07:43:00
8089,3,639,18.52,2009-02-18 06:00:54
8090,1,140,12.16,2009-11-15 08:39:11
8091,2,19,15.7,2005-08-09 07:27:24
8092,2,428,12.55,2005-04-21 01:51:24
8093,3,108,19.32,2005-10-27 21:31:58
8094,3,521,16.7,2006-02-23 19:17:00
8095,2,635,13.52,2008-03-20 09:29:17
8096,3,688,14.11,2005-07-11 05:53:40
8097,2,188,5.09,2008-09-25 13:14:43
8098,1,225,13.28,2009-08-03 01:32:47
8099,1,652,8.47,2008-12-10 05:43:42
8100,1,620,10.76,2005-02-05 06:07:58
8101,1,248,11.94,2006-06-23 11:09:41
8102,1,97,12.93,2007-12-03 11:13:39
8103,2,396,6.84,2006-10-29 22:05:08
8104,1,257,14.05,2008-01-05 09:18:25
8105,3,3,13.69,2008-08-15 03:22:02
8106,1,562,12.64,2008-02-22 04:36:48
8107,2,852,8.1,2007-01-14 05:35:42
8108,2,470,5.96,2006-09-26 05:32:15
8109,2,947,9.86,2005-12-01 17:39:48
8110,3,909,12.1,2009-10-13 02:36:30
8111,3,799,15.72,2008-12-04 00:17:44
8112,3,441,19.66,2005-05-31 17:36:45
8113,2,116,18.56,2009-10-26 17:08:47
8114,2,849,9.65,2008-04-07 02:48:38
8115,1,967,17.92,2005-12-10 03:38:39
8116,1,287,10.69,2005-05-21 13:35:07
8117,3,601,13.39,2009-03-08 19:26:13
8118,1,650,14.88,2009-07-16 10:08:44
8119,1,765,18.38,2009-06-11 03:16:21
8120,3,954,18.21,2005-08-01 11:25:11
8121,3,698,8.93,2009-10-16 17:18:51
8122,1,983,13.26,2009-11-25 02:25:23
8123,3,874,11.23,2005-10-05 21:21:49
8124,3,150,16.67,2006-07-18 14:32:29
8125,1,98,9.13,2007-07-06 04:48:12
8126,3,813,11.09,2006-06-17 15:19:28
8127,2,758,12.86,2005-09-24 07:19:43
8128,3,827,14.62,2006-02-25 08:12:14
8129,2,260,12.74,2008-11-09 08:59:11
8130,1,954,19.03,2008-07-08 20:24:59
8131,1,893,17.52,2008-10-09 00:14:06
8132,2,321,13.45,2006-04-29 05:42:37
8133,3,935,16.82,2009-09-10 15:08:16
8134,1,797,10.22,2007-02-14 02:53:43
8135,3,791,17.45,2006-08-11 10:24:00
8136,2,710,13.25,2007-10-09 16:42:55
8137,1,678,18.81,2006-11-19 00:10:34
8138,2,725,13.1,2005-01-22 06:06:53
8139,2,642,19.36,2008-10-21 03:12:15
8140,1,627,9.74,2005-08-04 13:23:09
8141,3,949,15.29,2006-01-29 19:17:44
8142,2,112,11.25,2008-11-12 00:12:55
8143,1,684,13.51,2005-12-07 11:41:53
8144,3,205,14.41,2005-10-15 14:35:35
8145,2,112,7.42,2007-03-09 06:23:33
8146,3,701,5.6,2008-06-12 03:11:26
8147,2,122,8.44,2006-12-30 19:03:33
8148,3,127,15.54,2005-01-16 00:43:25
8149,2,852,15.97,2005-01-29 03:09:50
8150,1,686,17.05,2008-09-20 05:06:22
8151,1,770,5.39,2005-01-19 17:58:12
8152,2,114,19.5,2009-01-22 20:28:56
8153,3,460,8.57,2006-03-07 08:43:30
8154,3,197,9.64,2006-06-20 15:09:03
8155,3,749,14.06,2006-05-04 18:10:27
8156,2,384,13.73,2006-12-24 16:10:04
8157,2,228,8.83,2007-02-15 19:36:19
8158,2,149,16.66,2009-05-25 02:11:49
8159,2,97,19.82,2006-06-29 11:13:34
8160,2,597,6.35,2006-09-18 02:08:36
8161,2,185,6.0,2005-04-01 19:30:09
8162,2,238,8.38,2009-08-18 10:57:49
8163,2,815,8.16,2005-08-02 22:06:58
8164,1,678,10.0,2009-01-02 07:52:35
8165,1,682,15.26,2008-06-17 15:26:39
8166,2,75,13.6,2005-08-03 08:08:18
8167,1,675,17.59,2007-06-23 10:58:45
8168,1,168,11.99,2009-02-03 11:37:59
8169,1,399,11.86,2006-06-30 08:55:58
8170,3,676,12.58,2006-02-24 06:19:04
8171,3,576,9.36,2007-10-27 05:37:08
8172,2,101,10.71,2005-06-06 21:00:29
8173,1,86,16.52,2008-07-20 08:15:24
8174,2,969,16.43,2008-02-13 19:46:35
8175,2,387,7.66,2008-11-25 23:16:02
8176,2,340,12.75,2008-09-18 07:14:25
8177,3,775,8.76,2009-05-31 23:32:10
8178,1,186,8.09,2006-09-10 00:28:43
8179,3,655,16.53,2005-02-12 09:05:19
8180,2,676,10.28,2005-01-18 04:09:40
8181,1,744,14.02,2009-07-26 23:31:16
8182,3,934,8.3,2005-09-29 12:57:43
8183,2,16,8.63,2009-07-25 10:01:22
8184,3,536,10.92,2007-03-18 09:56:32
8185,2,927,10.3,2009-04-13 01:49:00
8186,1,593,11.07,2007-01-08 15:00:01
8187,3,269,16.06,2006-08-05 14:34:29
8188,3,457,6.64,2006-03-02 18:39:47
8189,1,344,15.11,2006-06-17 13:29:59
8190,1,390,11.7,2007-04-29 01:18:37
8191,2,760,10.91,2005-04-07 09:04:01
8192,2,602,10.04,2007-05-19 11:56:04
8193,1,840,5.33,2006-09-20 08:12:58
8194,3,705,11.18,2009-08-07 18:13:35
8195,3,369,18.09,2009-01-15 14:24:30
8196,1,230,12.74,2005-09-02 14:32:37
8197,2,888,7.16,2005-02-19 07:31:09
8198,2,185,12.07,2005-12-27 00:32:19
8199,3,940,15.57,2009-07-21 07:10:19
8200,3,719,7.24,2005-10-04 23:53:41
8201,1,720,17.41,2008-05-24 17:49:37
8202,2,121,15.16,2006-09-23 04:04:13
8203,1,448,14.64,2008-06-24 18:06:50
8204,1,621,16.76,2005-12-29 08:42:06
8205,2,754,19.75,2005-12-17 08:03:30
8206,3,263,12.72,2007-12-29 06:58:18
8207,3,299,15.76,2006-11-10 01:26:36
8208,3,231,18.33,2008-04-09 22:29:21
8209,3,547,19.38,2008-10-13 12:02:56
8210,3,874,15.53,2009-10-28 01:28:39
8211,2,220,5.55,2007-12-16 18:58:45
8212,1,718,19.22,2005-10-20 11:37:54
8213,3,595,10.22,2006-07-07 10:58:31
8214,3,422,18.92,2005-10-07 11:56:59
8215,2,49,7.85,2009-07-16 05:34:03
8216,3,872,19.52,2008-09-25 07:54:07
8217,2,948,16.76,2009-11-16 10:55:41
8218,3,171,8.72,2008-06-24 19:36:03
8219,1,664,17.14,2007-02-03 22:02:28
8220,1,66,18.57,2006-05-10 20:11:27
8221,1,146,8.52,2005-04-28 22:41:55
8222,1,686,10.19,2008-11-19 06:33:35
8223,3,635,16.66,2008-05-02 00:56:14
8224,2,184,13.58,2008-09-07 10:52:14
8225,1,461,17.17,2007-11-28 18:35:37
8226,1,372,12.87,2009-02-06 03:40:28
8227,1,450,9.59,2007-09-08 10:59:29
8228,2,35,15.86,2005-10-06 15:48:25
8229,3,998,15.98,2005-03-10 15:16:54
8230,2,849,17.99,2005-03-11 22:08:43
8231,3,547,6.56,2008-07-25 19:49:07
8232,2,84,7.76,2005-02-20 16:56:00
8233,3,710,6.66,2008-10-04 05:56:54
8234,1,947,11.77,2005-12-05 20:59:16
8235,1,463,6.1,2007-08-14 06:33:05
8236,3,10,18.57,2005-06-13 14:46:49
8237,3,301,12.15,2008-10-27 01:37:03
8238,1,150,9.68,2005-07-15 01:02:54
8239,1,907,10.29,2009-09-30 08:15:46
8240,2,231,18.6,2006-02-07 04:58:36
8241,2,389,15.5,2007-10-31 15:29:03
8242,1,247,18.18,2007-06-25 02:07:37
8243,1,105,16.09,2006-06-05 23:47:58
8244,3,722,7.83,2005-12-03 22:01:10
8245,1,3,14.81,2007-06-17 06:31:42
8246,1,714,10.43,2007-04-07 14:56:22
8247,2,334,17.05,2005-09-12 20:12:38
8248,3,164,19.65,2009-02-10 20:48:22
8249,1,719,13.72,2007-07-27 16:06:46
8250,1,436,5.49,2008-08-06 08:33:36
8251,2,14,14.55,2009-01-16 07:13:48
8252,3,268,13.7,2005-10-13 03:25:45
8253,1,131,19.79,2009-06-28 15:24:04
8254,3,409,11.09,2006-11-13 11:57:47
8255,1,247,13.71,2008-01-01 19:30:37
8256,2,49,15.69,2005-03-29 20:07:39
8257,1,66,6.83,2008-12-27 04:59:32
8258,1,861,17.21,2007-12-20 11:02:20
8259,3,446,17.17,2008-11-27 06:32:30
8260,2,962,5.31,2008-09-06 05:19:36
8261,2,1,17.29,2007-04-15 18:19:34
8262,2,15,17.06,2008-03-08 08:19:21
8263,3,762,11.9,2009-07-19 06:33:11
8264,3,370,19.86,2005-08-20 10:33:45
8265,2,997,5.22,2009-10-31 11:55:45
8266,2,967,13.88,2005-08-17 04:49:53
8267,2,176,9.13,2006-08-28 13:51:53
8268,1,265,14.79,2007-12-25 16:34:15
8269,3,766,5.8,2008-05-01 17:23:12
8270,2,405,13.89,2006-01-19 01:02:31
8271,3,948,10.04,2009-06-18 14:06:34
8272,1,753,17.87,2009-09-01 18:27:46
8273,3,832,19.88,2008-04-26 09:35:18
8274,1,956,17.66,2005-10-10 12:18:39
8275,2,724,18.73,2006-05-24 13:37:55
8276,3,793,13.94,2005-06-26 10:56:43
8277,1,861,11.62,2005-11-04 01:54:45
8278,3,305,6.03,2007-03-04 20:17:31
8279,1,211,16.96,2006-07-29 00:55:56
8280,3,811,8.66,2006-05-09 19:50:11
8281,2,271,9.24,2007-07-09 02:17:46
8282,2,155,18.73,2006-01-20 04:20:44
8283,1,981,12.55,2006-12-20 14:37:41
8284,3,332,19.1,2007-03-03 19:42:51
8285,1,899,6.14,2008-05-11 10:15:23
8286,1,543,16.02,2008-11-14 03:19:16
8287,3,999,14.91,2009-04-02 23:44:48
8288,2,402,19.43,2008-09-06 04:07:33
8289,3,731,18.89,2009-07-11 15:04:16
8290,2,25,8.75,2008-11-22 19:39:34
8291,1,899,9.08,2005-08-17 15:54:05
8292,2,128,7.36,2005-03-11 11:20:00
8293,3,199,9.29,2005-04-13 18:54:20
8294,3,231,9.38,2005-07-27 16:19:02
8295,2,18,16.1,2006-07-14 14:10:15
8296,2,95,18.77,2007-10-15 07:35:11
8297,3,111,8.84,2008-02-04 10:11:47
8298,1,723,6.17,2008-11-18 15:53:06
8299,3,489,8.7,2007-09-21 08:53:05
8300,3,304,16.38,2007-09-23 04:00:39
8301,2,954,16.65,2008-04-28 18:26:18
8302,3,747,15.3,2008-07-21 00:51:15
8303,3,424,12.0,2005-10-16 11:10:34
8304,3,801,15.94,2005-07-01 01:04:54
8305,2,211,14.68,2007-04-20 11:32:54
8306,3,801,9.54,2008-06-06 02:23:44
8307,1,548,5.05,2009-09-13 05:41:23
8308,2,836,11.69,2009-11-04 06:16:09
8309,2,423,18.38,2009-04-13 11:32:51
8310,2,808,10.13,2006-05-12 04:04:49
8311,2,274,15.36,2005-03-22 22:04:46
8312,3,944,16.17,2009-05-26 07:22:15
8313,1,93,6.31,2006-08-23 23:46:08
8314,1,80,6.14,2009-01-25 07:49:06
8315,1,156,5.33,2006-05-27 19:07:25
8316,2,385,9.94,2006-10-29 18:47:44
8317,3,511,7.85,2005-01-01 04:38:30
8318,1,205,14.73,2005-07-04 03:05:32
8319,1,557,12.04,2005-12-26 04:17:01
8320,3,834,8.0,2007-07-16 13:56:26
8321,1,567,5.63,2005-08-31 22:11:57
8322,3,547,5.78,2008-12-20 16:52:13
8323,3,956,5.43,2008-12-02 17:55:28
8324,3,927,10.52,2006-04-19 15:50:14
8325,2,185,15.84,2005-07-10 01:11:51
8326,1,347,16.64,2008-01-10 06:38:15
8327,3,975,17.46,2006-01-19 14:29:39
8328,2,166,9.99,2008-08-28 15:58:28
8329,2,374,8.37,2008-07-25 00:59:00
8330,2,416,9.26,2007-03-08 07:56:40
8331,1,889,19.75,2009-10-16 09:59:08
8332,1,149,14.63,2005-08-04 06:30:39
8333,1,553,5.42,2009-02-26 13:00:16
8334,2,169,18.34,2007-09-27 13:53:38
8335,3,422,16.85,2006-06-09 16:05:50
8336,2,447,10.2,2005-10-22 12:23:15
8337,3,255,6.51,2009-11-21 15:00:26
8338,3,957,7.4,2008-11-22 02:26:06
8339,2,955,11.93,2007-04-08 15:20:19
8340,2,37,17.14,2005-12-27 06:16:01
8341,1,496,11.39,2007-09-24 00:40:29
8342,3,917,11.69,2005-10-15 09:18:54
8343,3,568,11.46,2006-08-21 04:34:24
8344,3,451,7.79,2008-05-17 14:58:57
8345,3,609,13.99,2005-05-01 03:08:40
8346,2,491,12.83,2009-04-13 05:31:56
8347,2,274,14.32,2008-08-17 02:25:14
8348,2,475,19.57,2009-10-25 20:05:29
8349,2,139,8.48,2005-12-29 16:54:41
8350,2,23,8.84,2007-03-22 08:20:01
8351,1,153,7.62,2008-11-10 05:32:10
8352,2,842,9.9,2009-11-11 04:24:11
8353,2,378,19.78,2005-03-15 05:20:42
8354,3,752,8.66,2008-09-25 18:13:55
8355,2,376,8.25,2009-10-13 20:56:06
8356,1,922,9.2,2005-06-21 10:19:29
8357,1,428,17.74,2008-12-03 16:46:23
8358,1,889,12.42,2007-01-31 20:38:32
8359,3,454,12.74,2005-04-29 20:32:38
8360,1,560,16.23,2006-11-24 20:03:33
8361,1,229,10.68,2005-02-22 15:34:48
8362,2,258,16.36,2009-09-10 20:17:37
8363,3,206,17.65,2005-12-05 07:45:08
8364,3,673,7.28,2009-10-12 10:53:33
8365,2,84,18.47,2006-05-15 11:13:31
8366,1,395,18.51,2008-10-04 22:43:20
8367,3,713,16.68,2009-11-01 15:00:17
8368,1,353,19.25,2006-10-25 16:00:52
8369,2,928,12.35,2008-01-15 18:47:30
8370,1,900,12.55,2007-04-09 22:48:17
8371,3,52,18.7,2008-03-07 00:56:05
8372,2,52,12.44,2009-11-14 22:12:15
8373,1,513,9.85,2006-10-18 20:02:59
8374,2,453,14.24,2008-06-26 09:43:29
8375,3,526,10.52,2007-11-21 01:13:45
8376,3,112,10.23,2008-09-28 21:32:23
8377,2,489,14.4,2005-05-27 09:52:06
8378,2,128,16.73,2006-02-04 14:41:46
8379,1,244,17.87,2006-02-09 02:13:04
8380,3,908,7.46,2007-04-12 14:37:58
8381,1,198,6.57,2009-07-20 06:46:15
8382,1,468,7.59,2009-04-03 22:18:48
8383,1,372,5.81,2007-01-17 21:42:33
8384,2,929,16.28,2006-05-04 11:03:39
8385,3,145,10.19,2006-09-24 11:56:07
8386,3,298,6.68,2006-05-28 16:51:14
8387,1,129,16.28,2008-04-23 20:01:23
8388,3,169,8.94,2005-09-01 19:44:51
8389,3,170,12.57,2007-03-20 09:58:02
8390,2,238,13.76,2008-07-27 01:02:16
8391,1,409,11.26,2007-06-21 09:25:01
8392,3,946,18.81,2007-11-16 12:05:43
8393,1,271,8.07,2009-08-11 14:43:14
8394,1,495,16.69,2006-06-19 10:18:58
8395,2,906,8.84,2008-09-24 04:43:52
8396,3,104,17.71,2005-04-13 00:11:13
8397,1,479,17.14,2007-03-07 09:03:53
8398,3,896,7.74,2009-12-22 17:59:03
8399,1,774,8.36,2005-02-15 02:22:25
8400,1,585,16.51,2009-07-03 03:18:58
8401,3,884,12.75,2008-01-20 20:25:53
8402,3,485,8.0,2009-02-01 01:01:30
8403,2,303,10.16,2005-12-07 10:31:14
8404,1,289,14.37,2008-12-01 16:34:22
8405,3,314,6.98,2007-08-30 12:16:05
8406,1,594,5.96,2009-07-13 00:25:30
8407,2,738,16.57,2007-05-21 12:52:04
8408,2,160,16.45,2009-05-15 10:49:39
8409,3,106,15.8,2007-07-05 21:50:30
8410,1,590,7.39,2006-07-14 03:00:05
8411,1,924,10.43,2006-07-19 05:35:30
8412,2,733,6.31,2008-02-13 23:37:28
8413,2,62,16.23,2008-09-11 12:30:54
8414,3,81,8.52,2007-11-05 20:42:39
8415,1,642,5.14,2008-04-13 06:19:36
8416,2,282,11.64,2008-07-08 16:44:17
8417,3,556,12.81,2005-04-25 23:59:23
8418,1,88,15.78,2006-11-02 17:25:17
8419,1,523,6.47,2007-06-23 10:16:00
8420,1,980,10.1,2007-06-02 19:25:04
8421,1,198,14.16,2007-10-20 16:41:48
8422,2,410,5.58,2009-08-03 05:40:26
8423,1,537,11.38,2007-04-21 15:42:44
8424,3,946,13.77,2007-12-08 08:34:26
8425,2,76,11.63,2008-05-20 00:11:47
8426,2,53,13.06,2009-03-09 20:59:04
8427,2,965,8.46,2005-07-27 12:33:38
8428,1,137,18.78,2008-09-22 17:27:07
8429,2,543,11.36,2008-10-17 21:55:58
8430,1,383,15.8,2008-06-13 00:49:28
8431,1,486,5.58,2007-05-10 23:47:22
